Arrival_Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price,Distance_KM
2026-09-01,Madhya Pradesh,Bhopal,Bhopal Mandi,Rice,Sona Masoori,2392.69,2698.15,2545.42,480
2026-09-02,Madhya Pradesh,Bhopal,Bhopal Mandi,Rice,Sona Masoori,2387.68,2692.5,2540.09,480
2026-09-03,Madhya Pradesh,Bhopal,Bhopal Mandi,Rice,Sona Masoori,2383.54,2687.82,2535.68,480
2026-09-04,Madhya Pradesh,Bhopal,Bhopal Mandi,Rice,Sona Masoori,2375.3,2678.54,2526.92,480
2026-09-05,Madhya Pradesh,Bhopal,Bhopal Mandi,Rice,Sona Masoori,2374.91,2678.09,2526.5,480
2026-09-06,Madhya Pradesh,Bhopal,Bhopal Mandi,Rice,Sona Masoori,2364.63,2666.49,2515.56,480
2026-09-07,Madhya Pradesh,Bhopal,Bhopal Mandi,Rice,Sona Masoori,2365.88,2667.9,2516.89,480
2026-09-08,Madhya Pradesh,Bhopal,Bhopal Mandi,Rice,Sona Masoori,2365.73,2667.73,2516.73,480
2026-09-09,Madhya Pradesh,Bhopal,Bhopal Mandi,Rice,Sona Masoori,2366.7,2668.84,2517.77,480
2026-09-10,Madhya Pradesh,Bhopal,Bhopal Mandi,Rice,Sona Masoori,2363.57,2665.31,2514.44,480
2026-05-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2758.27,3110.39,2934.33,45
2026-05-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2765.9,3119.0,2942.45,45
2026-05-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2765.12,3118.12,2941.62,45
2026-05-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2761.28,3113.78,2937.53,45
2026-05-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2757.54,3109.56,2933.55,45
2026-05-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2771.01,3124.75,2947.88,45
2026-05-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2765.97,3119.07,2942.52,45
2026-05-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2774.96,3129.22,2952.09,45
2026-05-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2767.21,3120.47,2943.84,45
2026-05-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2770.67,3124.37,2947.52,45
2026-05-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2772.79,3126.77,2949.78,45
2026-05-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2784.06,3139.48,2961.77,45
2026-05-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2779.64,3134.48,2957.06,45
2026-05-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2773.29,3127.33,2950.31,45
2026-05-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2772.58,3126.52,2949.55,45
2026-05-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2784.15,3139.57,2961.86,45
2026-05-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2778.12,3132.78,2955.45,45
2026-05-31,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2760.35,3112.73,2936.54,45
2026-06-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2760.85,3113.29,2937.07,45
2026-06-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2767.47,3120.77,2944.12,45
2026-06-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2760.56,3112.98,2936.77,45
2026-06-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2766.5,3119.66,2943.08,45
2026-06-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2759.44,3111.7,2935.57,45
2026-06-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2758.51,3110.65,2934.58,45
2026-06-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2763.78,3116.6,2940.19,45
2026-06-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2755.67,3107.45,2931.56,45
2026-06-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2757.0,3108.96,2932.98,45
2026-06-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2765.47,3118.51,2941.99,45
2026-06-11,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2768.83,3122.29,2945.56,45
2026-06-12,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2763.94,3116.78,2940.36,45
2026-06-13,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2774.49,3128.69,2951.59,45
2026-06-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2779.13,3133.91,2956.52,45
2026-06-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2766.37,3119.53,2942.95,45
2026-06-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2772.42,3126.34,2949.38,45
2026-06-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2768.55,3121.99,2945.27,45
2026-06-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2769.99,3123.61,2946.8,45
2026-06-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2777.03,3131.55,2954.29,45
2026-06-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2773.32,3127.36,2950.34,45
2026-06-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2762.05,3114.65,2938.35,45
2026-06-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2772.52,3126.46,2949.49,45
2026-06-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2780.64,3135.62,2958.13,45
2026-06-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2780.13,3135.03,2957.58,45
2026-06-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2786.09,3141.77,2963.93,45
2026-06-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2783.63,3138.99,2961.31,45
2026-06-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2784.38,3139.84,2962.11,45
2026-06-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2783.47,3138.81,2961.14,45
2026-06-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2781.28,3136.34,2958.81,45
2026-06-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2783.85,3139.23,2961.54,45
2026-07-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2775.59,3129.91,2952.75,45
2026-07-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2773.94,3128.06,2951.0,45
2026-07-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2776.19,3130.59,2953.39,45
2026-07-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2788.95,3144.99,2966.97,45
2026-07-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2780.98,3136.0,2958.49,45
2026-07-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2784.66,3140.14,2962.4,45
2026-07-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2789.09,3145.15,2967.12,45
2026-07-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2776.22,3130.64,2953.43,45
2026-07-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2779.14,3133.92,2956.53,45
2026-07-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2785.3,3140.86,2963.08,45
2026-07-11,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2789.44,3145.54,2967.49,45
2026-07-12,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2788.94,3144.98,2966.96,45
2026-07-13,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2791.32,3147.66,2969.49,45
2026-07-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2792.58,3149.08,2970.83,45
2026-07-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2781.0,3136.02,2958.51,45
2026-07-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2782.42,3137.62,2960.02,45
2026-07-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2779.97,3134.87,2957.42,45
2026-07-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2775.19,3129.47,2952.33,45
2026-07-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2792.42,3148.9,2970.66,45
2026-07-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2801.14,3158.74,2979.94,45
2026-07-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2793.29,3149.89,2971.59,45
2026-07-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2795.77,3152.67,2974.22,45
2026-07-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2805.91,3164.11,2985.01,45
2026-07-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2795.67,3152.57,2974.12,45
2026-07-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2796.28,3153.26,2974.77,45
2026-07-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2797.22,3154.32,2975.77,45
2026-07-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2788.51,3144.49,2966.5,45
2026-07-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2791.22,3147.54,2969.38,45
2026-07-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2799.0,3156.32,2977.66,45
2026-07-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2809.49,3168.15,2988.82,45
2026-07-31,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2807.86,3166.3,2987.08,45
2026-08-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2825.2,3185.86,3005.53,45
2026-08-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2811.08,3169.94,2990.51,45
2026-08-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2813.62,3172.8,2993.21,45
2026-08-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2803.95,3161.91,2982.93,45
2026-08-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2804.66,3162.7,2983.68,45
2026-08-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2801.14,3158.74,2979.94,45
2026-08-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2804.72,3162.78,2983.75,45
2026-08-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2803.94,3161.88,2982.91,45
2026-08-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2798.31,3155.55,2976.93,45
2026-08-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2793.15,3149.73,2971.44,45
2026-08-11,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2806.57,3164.85,2985.71,45
2026-08-12,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2809.72,3168.4,2989.06,45
2026-08-13,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2798.05,3155.25,2976.65,45
2026-08-14,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2801.93,3159.63,2980.78,45
2026-08-15,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2800.67,3158.21,2979.44,45
2026-08-16,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2800.79,3158.33,2979.56,45
2026-08-17,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2806.53,3164.81,2985.67,45
2026-08-18,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2814.77,3174.11,2994.44,45
2026-08-19,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2808.93,3167.51,2988.22,45
2026-08-20,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2808.8,3167.38,2988.09,45
2026-08-21,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2805.12,3163.22,2984.17,45
2026-08-22,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2809.32,3167.96,2988.64,45
2026-08-23,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2807.81,3166.25,2987.03,45
2026-08-24,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2808.09,3166.57,2987.33,45
2026-08-25,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2806.3,3164.56,2985.43,45
2026-08-26,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2805.66,3163.82,2984.74,45
2026-08-27,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2817.5,3177.18,2997.34,45
2026-08-28,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2834.09,3195.89,3014.99,45
2026-08-29,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2836.77,3198.91,3017.84,45
2026-08-30,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2836.17,3198.23,3017.2,45
2026-08-31,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2825.24,3185.9,3005.57,45
2026-09-01,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2820.07,3180.07,3000.07,45
2026-09-02,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2819.28,3179.18,2999.23,45
2026-09-03,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2814.43,3173.71,2994.07,45
2026-09-04,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2810.3,3169.06,2989.68,45
2026-09-05,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2821.26,3181.42,3001.34,45
2026-09-06,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2821.53,3181.73,3001.63,45
2026-09-07,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2822.43,3182.75,3002.59,45
2026-09-08,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2817.87,3177.59,2997.73,45
2026-09-09,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2826.07,3186.85,3006.46,45
2026-09-10,Uttar Pradesh,Gautam Buddh Nagar,Greater Noida Mandi,Rice,Sona Masoori,2824.69,3185.29,3004.99,45
2026-05-14,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2754.59,3106.23,2930.41,240
2026-05-15,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2757.53,3109.55,2933.54,240
2026-05-16,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2762.04,3114.64,2938.34,240
2026-05-17,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2753.03,3104.47,2928.75,240
2026-05-18,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2750.99,3102.17,2926.58,240
2026-05-19,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2759.37,3111.63,2935.5,240
2026-05-20,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2763.6,3116.4,2940.0,240
2026-05-21,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2760.95,3113.41,2937.18,240
2026-05-22,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2756.91,3108.85,2932.88,240
2026-05-23,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2770.44,3124.12,2947.28,240
2026-05-24,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2760.54,3112.94,2936.74,240
2026-05-25,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2760.21,3112.57,2936.39,240
2026-05-26,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2750.17,3101.25,2925.71,240
2026-05-27,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2759.33,3111.59,2935.46,240
2026-05-28,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2759.37,3111.63,2935.5,240
2026-05-29,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2760.69,3113.11,2936.9,240
2026-05-30,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2779.9,3134.78,2957.34,240
2026-05-31,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2775.89,3130.25,2953.07,240
2026-06-01,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2788.05,3143.97,2966.01,240
2026-06-02,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2785.43,3141.01,2963.22,240
2026-06-03,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2783.9,3139.3,2961.6,240
2026-06-04,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2802.22,3159.94,2981.08,240
2026-06-05,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2801.18,3158.78,2979.98,240
2026-06-06,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2791.77,3148.17,2969.97,240
2026-06-07,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2793.8,3150.46,2972.13,240
2026-06-08,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2792.68,3149.2,2970.94,240
2026-06-09,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2795.31,3152.15,2973.73,240
2026-06-10,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2794.47,3151.21,2972.84,240
2026-06-11,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2809.86,3168.56,2989.21,240
2026-06-12,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2813.79,3172.99,2993.39,240
2026-06-13,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2806.45,3164.71,2985.58,240
2026-06-14,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2807.39,3165.77,2986.58,240
2026-06-15,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2801.94,3159.64,2980.79,240
2026-06-16,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2800.32,3157.8,2979.06,240
2026-06-17,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2794.11,3150.81,2972.46,240
2026-06-18,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2808.75,3167.31,2988.03,240
2026-06-19,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2804.06,3162.02,2983.04,240
2026-06-20,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2808.89,3167.47,2988.18,240
2026-06-21,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2806.74,3165.04,2985.89,240
2026-06-22,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2798.81,3156.11,2977.46,240
2026-06-23,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2800.27,3157.75,2979.01,240
2026-06-24,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2803.12,3160.96,2982.04,240
2026-06-25,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2807.06,3165.4,2986.23,240
2026-06-26,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2789.03,3145.07,2967.05,240
2026-06-27,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2780.58,3135.54,2958.06,240
2026-06-28,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2787.27,3143.09,2965.18,240
2026-06-29,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2780.97,3135.99,2958.48,240
2026-06-30,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2782.46,3137.66,2960.06,240
2026-07-01,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2773.85,3127.95,2950.9,240
2026-07-02,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2778.99,3133.75,2956.37,240
2026-07-03,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2785.5,3141.1,2963.3,240
2026-07-04,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2790.64,3146.9,2968.77,240
2026-07-05,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2797.86,3155.04,2976.45,240
2026-07-06,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2808.75,3167.31,2988.03,240
2026-07-07,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2800.72,3158.26,2979.49,240
2026-07-08,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2795.35,3152.21,2973.78,240
2026-07-09,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2801.64,3159.3,2980.47,240
2026-07-10,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2809.54,3168.2,2988.87,240
2026-07-11,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2804.96,3163.04,2984.0,240
2026-07-12,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2799.9,3157.34,2978.62,240
2026-07-13,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2795.48,3152.34,2973.91,240
2026-07-14,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2784.47,3139.93,2962.2,240
2026-07-15,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2775.76,3130.12,2952.94,240
2026-07-16,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2767.23,3120.49,2943.86,240
2026-07-17,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2765.28,3118.3,2941.79,240
2026-07-18,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2767.24,3120.5,2943.87,240
2026-07-19,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2770.31,3123.97,2947.14,240
2026-07-20,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2766.88,3120.1,2943.49,240
2026-07-21,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2763.62,3116.42,2940.02,240
2026-07-22,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2764.56,3117.48,2941.02,240
2026-07-23,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2754.3,3105.92,2930.11,240
2026-07-24,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2761.01,3113.49,2937.25,240
2026-07-25,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2769.98,3123.6,2946.79,240
2026-07-26,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2765.74,3118.82,2942.28,240
2026-07-27,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2763.07,3115.81,2939.44,240
2026-07-28,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2771.75,3125.59,2948.67,240
2026-07-29,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2770.98,3124.72,2947.85,240
2026-07-30,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2775.12,3129.4,2952.26,240
2026-07-31,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2774.57,3128.77,2951.67,240
2026-08-01,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2785.41,3140.99,2963.2,240
2026-08-02,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2788.88,3144.9,2966.89,240
2026-08-03,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2792.74,3149.26,2971.0,240
2026-08-04,Rajasthan,Jaipur,Jaipur Mandi,Rice,Sona Masoori,2796.74,3153.78,2975.26,240
